time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
539031,-0.1190,-0.9597,0.3175,0.68,0.57,-0.02,1.0178,0.89,1
539041,-0.1188,-0.9599,0.3178,0.62,0.57,-0.05,1.0181,0.84,1
539051,-0.1197,-0.9589,0.3153,0.59,0.54,-0.10,1.0165,0.80,1
539061,-0.1198,-0.9588,0.3146,0.59,0.56,-0.10,1.0162,0.82,1
539071,-0.1173,-0.9606,0.3162,0.67,0.53,-0.04,1.0181,0.86,1
539081,-0.1165,-0.9607,0.3158,0.61,0.59,-0.08,1.0179,0.85,1
539091,-0.1149,-0.9594,0.3142,0.53,0.52,-0.16,1.0161,0.76,1
539101,-0.1152,-0.9621,0.3146,0.58,0.45,-0.16,1.0188,0.75,1
539111,-0.1164,-0.9607,0.3125,0.50,0.48,-0.12,1.0169,0.70,1
539121,-0.1168,-0.9590,0.3122,0.66,0.53,-0.03,1.0152,0.85,1
539131,-0.1154,-0.9617,0.3109,0.72,0.58,0.02,1.0173,0.92,1
539141,-0.1159,-0.9611,0.3158,0.68,0.58,0.00,1.0183,0.89,1
539151,-0.1146,-0.9586,0.3181,0.66,0.58,-0.02,1.0165,0.87,1
539161,-0.1171,-0.9589,0.3176,0.65,0.59,-0.05,1.0169,0.88,1
